,Anger_Input,Sadness_Input,Fear_Input,Joy_Input,Disgust_Input,userId,username,userGroup,userLoginTime,inputTime,inputText,word_count,website,emoji,polarity,subjectivity
17379,0.004257707,0.001625107,0.006770835,0.050282606,0.006577546,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-12-00-00,cant wait its life changing,5,,[],0,0
17381,0.033143475,0.000788759,0.004408648,0.176149261,0.0463396,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-12-00-00,amazing effort billy,3,,[],0.6,0.9
17383,0.012236749,0.004386232,0.009071782,0.111444055,0.030211262,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,in her breastfeeding support roles is qualified to offer peer counselling on a variety of platforms and in person and community education and has run many discussion groups meeting needs with consideration of diversity and inclusion,36,,['cat'],0.5,0.5
17385,0.005129765,0.051169694,0.012719487,0.063224327,0.005441383,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,always follows through on her responsibilities and goes above and beyond for people she is supporting within our policy and procedure,21,,[],0.125,0.175
17387,0.032392609,0.008879022,0.033250274,0.096972701,0.037593054,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,in marketing and administration and writing posts counselling and community education and running discussion groups in our,17,,['cat'],0,0
17389,0.062879873,0.03570905,0.085890815,0.004823621,0.047380724,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,mothers hand over their babies to her when they need to go to the toilet and take an instant liking to her,22,,[],-0.016666667,0.333333333
17391,0.010035337,0.003492573,0.027537453,0.075799282,0.027446243,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,in the time i have known she has numerous positions that require amazing communication skills,15,,['cat'],0.3,0.7
17393,0.004199716,0.002186662,0.008712338,0.074667508,0.013070076,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,in our breastfeeding support and community education and running discussion groups in our,13,,['cat'],0,0
17395,0.005352475,0.001503802,0.007409916,0.044549827,0.005687361,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,and i regularly and plan for our group always follows through on her responsibilities,14,,[],0,0.076923077
17397,0.038965727,0.004437333,0.009859986,0.128795877,0.028899375,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,on the contrary builds amazing rapport with people she has great empathy and respect,14,,[],0.7,0.825
17399,0.004507815,0.001524214,0.004320285,0.104290985,0.012853245,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,i am confident that i can always rely on to meet agreed expectations,13,,[],0.5,0.833333333
17401,0.013320045,0.030603354,0.012600387,0.037804727,0.004935105,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,i would appreciate a text so i can make time for you,12,,[],0,0
17403,0.021525868,0.077198824,0.035069673,0.027425304,0.010198337,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,would appreciate a text so i can make time for you,11,,[],0,0
17405,0.024691252,0.001718277,0.00361044,0.092713864,0.013135683,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,treats everyone with positive regard and respect,7,,[],0.227272727,0.545454545
17407,0.02644505,0.023904786,0.054620266,0.016053118,0.02064102,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,or evenings on my mobile,5,,[],0,0
17409,0.005496445,0.000639641,0.007234583,0.049484155,0.021600496,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,did an reference for you,5,,[],0,0
17411,0.018240541,0.003432796,0.031395724,0.065396315,0.018263336,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,cant wait till next term,5,,[],0,0
17413,0.017060955,0.000489866,0.002871207,0.019734228,0.011894941,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,i know its compelling,4,,[],0.3,0.6
17415,0.009341323,0.002968929,0.020675565,0.125598928,0.025744752,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,that sounds fantastic,3,,[],0.4,0.9
17417,0.003938439,0.000532945,0.003211349,0.062532804,0.014211049,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,kind regards heather,3,,[],0.6,0.9
17419,0.060578081,0.007384944,0.008599338,0.125955395,0.039933874,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-13-00-00,thanks for your work,4,,[],0.2,0.2
17421,0.032664704,0.0030822,0.002305431,0.026130542,0.022551677,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-14-00-00,dont forget to leave your,5,,[],0,0
17423,0.068363403,0.245304942,0.133934885,0.004146716,0.056140582,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-15-00-00,such a rough time putting my petty crap into perspective,10,,[],-0.3,0.566666667
17425,0.033428392,0.201047314,0.091957052,0.040390838,0.028291662,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-15-00-00,get well soon staffs mum,5,,[],0,0
17427,0.020525721,0.004043925,0.03807413,0.091396018,0.036183097,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-16-00-00,hi seems this might be my most effective technique for ordering food for a woman selector can,17,,[],0.55,0.65
17429,0.064779328,0.066314345,0.063295255,0.005881157,0.045980411,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-16-00-00,capacitor retail,2,,[],0,0
17431,0.042766243,0.14193271,0.101854974,0.000951265,0.029440954,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-17-00-00,where to buy capacitor for near me,7,,[],0.1,0.4
17433,0.111056157,0.056316179,0.068326648,0.009702146,0.082236338,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-17-00-00,m t q capacitor q capacitor id,7,,[],0,0
17435,0.0396527,0.033993834,0.074808496,0.005299723,0.038003752,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-17-00-00,are capacitors interchangeable,3,,[],0,0
17437,0.0396527,0.033993834,0.074808496,0.005299723,0.038003752,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-17-00-00,are capacitors interchangeable,3,,[],0,0
17439,0.022809264,0.037011612,0.083532186,0.016583178,0.026432382,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-18-00-00,hey babe i have a problem cough hanging on from my cold its like asthma grinning face with big eyes,20,,[],-0.3,0.55
17441,0.056219983,0.238596182,0.110148705,0.006161184,0.05213569,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-18-00-00,i m not going to make it meet you for lunch sorry,12,,[],-0.5,1
17443,0.052165294,0.202604262,0.111409118,0.010192918,0.047149461,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-18-00-00,not going to make it meet you for lunch sorry,10,,[],-0.5,1
17445,0.028692943,0.009488014,0.077427248,0.062356229,0.02408153,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-18-00-00,i got an appointment to see my doc on,9,,[],0,0
17447,0.029358833,0.009526553,0.069026103,0.094133396,0.025642472,ex608kmav5fvr,taken97011,Keyboard,2021-03-16-04-16-48,2021-03-20-18-00-00,got an appointment to see my doc on,8,,[],0,0
17449,0.187195216,0.206117973,0.124947503,0.00096469,0.169113671,ex608kmbt47hs,welcome68485,Frank,2021-03-16-20-03-58,2021-03-16-20-00-00,i am a bit disappointed with some colleagues as they seem to just pass on their job to me and not take any responsibility,24,,[],-0.75,0.75
17451,0.006761678,0,0.002244947,0.070396897,0.019099261,ex608kmbt47hs,welcome68485,Frank,2021-03-16-20-03-58,2021-03-16-20-00-00,i had catch ups with a few people so that was good,12,,['cat'],0.25,0.35
17453,0.061469592,0.186080774,0.133296487,0.008427196,0.048264482,ex608kmbt47hs,welcome68485,Frank,2021-03-16-20-03-58,2021-03-16-20-00-00,it was a very busy day at work,8,,[],0.13,0.39
17455,0.010272678,0.005409035,0.032115278,0.045822228,0.025444751,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-17-15-00-00,sweet just make sure it s got meat to it it s not just a typical influencer post,18,,[],0.227777778,0.67962963
17457,0.030107547,0.005479592,0.055361603,0.027586939,0.024946209,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-17-15-00-00,might apply for this one too,6,,[],0,0
17459,0.024536493,0.008893303,0.030181041,0.009579071,0.027521717,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-18-22-00-00,or distracting him from unconscious self limitation,7,,[],0,0
17461,0.045774151,0.02921041,0.038058375,0.00675207,0.035748886,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-18-22-00-00,so the music is affecting his subconscious,7,,[],0,0.55
17463,0.060644165,0.097472012,0.136831492,0.019922483,0.053961221,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-18-22-00-00,like properly conscious or not quite yet,7,,[],0.1,0.5
17465,0.039385945,0.028488547,0.063719498,0.005554127,0.042832086,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-18-22-00-00,what music is he listening to,6,,[],0,0
17467,0.009205141,0.000912061,0.004707849,0.111942469,0.023780424,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-18-22-00-00,that s really positive,4,,[],0.227272727,0.545454545
17469,0.007879624,0.003835409,0.004460292,0.014944137,0.004780183,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-18-22-00-00,how with it is he,5,,[],0,0
17471,0.056927733,0.036272288,0.07533334,0.008561969,0.039216366,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,maybe some small grants to farmers elsewhere for better crop species or something in your domain,16,,[],0.125,0.45
17473,0.028413654,0.02176123,0.051421752,0.008790699,0.03633752,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,really lean into the networking aspect get someone in the places with local,13,,[],0.1,0.1
17475,0.037578786,0.013097848,0.059826926,0.036287659,0.033091158,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,so i had some ideas about projects and advocacy the conversation can do,13,,[],0,0
17477,0.012273762,0.000536037,0.006044354,0.028372275,0.019277333,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,and it will be our practice with and everything for some other ideas,13,,[],-0.125,0.375
17479,0.027861546,0.07901105,0.0562125,0.008898883,0.025119777,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,non negotiable about putting the native might also help our cause,11,,[],0,0
17481,0.018745616,0.002232589,0.024317705,0.054168455,0.021205874,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,get the school to do an art competition for some little paintings,12,,[],-0.1875,0.5
17483,0.046729062,0.020766428,0.056362337,0.075222246,0.037002282,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,sort out permission and hopefully some funding from council,9,,[],0,0
17485,0.005507956,0,0.000724705,0.025806777,0.011831751,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,it s already a of work you be happy about being in,12,,[],0.8,1
17487,0.052724821,0.022759822,0.026464405,0.009836676,0.030379695,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,and i know the first one i want to work on,11,,[],0.25,0.333333333
17489,0.013760046,0.002986011,0.018703713,0.015863369,0.014376696,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,like getting a thingamabob in one town,7,,[],0,0
17491,0.023881295,0.003321566,0.031742288,0.132990698,0.042054028,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,pitch to local business for donations,6,,[],0,0
17493,0.017641986,0.012757358,0.046824261,0.037270962,0.020459192,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,thinking of a railway sort of design,7,,[],0,0
17495,0.02179456,0.000643624,0.003171409,0.091306342,0.019837183,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,rope into helping build it,5,,[],0,0
17497,0.008904915,0.002459855,0,0.019003719,0.020257264,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-07-00-00,a town sign for,4,,[],0,0
17499,0.117466388,0.036745057,0.060579617,0.031759996,0.104313235,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-08-00-00,really lean into the networking aspect get someone in the places with local knowledge to sort of take charge teach them how to advocate and petition council,27,,['cat'],0.1,0.1
17501,0.05176191,0.19580255,0.119373738,0,0.038201558,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-09-00-00,i m so exhausted i m falling asleep in the lecture,11,,[],-0.4,0.7
17503,0.039640889,0.02579144,0.049497199,0.009676545,0.029992265,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-15-00-00,i figured out why there t a lot of women in politics,12,,[],0,0
17505,0.114009584,0.107718127,0.15332583,0.003732006,0.072538451,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-15-00-00,big arse building blister heels,5,,[],0,0.1
17507,0.006514383,0.015503384,0.006887554,0.021449856,0.014825996,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-15-00-00,the said we did,4,,[],0,0
17509,0.011105714,0.056536746,0.026322022,0.024318055,0.012378061,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-16-00-00,we re all doing too good end wholesome i don t know how to handle it,16,,[],0.7,0.6
17511,0.0964274,0.023197678,0.052032806,0.022927023,0.073683855,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-16-00-00,guys since when do we all go to the gym,10,,[],0,0
17513,0.04007979,0.014058096,0.098689762,0.049047318,0.036682722,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-19-18-00-00,guys i m actually considering getting involved more with politics,10,,[],0.25,0.3
17515,0.032470089,0.036490243,0.033183191,0.04260069,0.025394174,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-20-23-00-00,except instead of gym one day i be running exercise sessions,11,,[],0,0
17517,0,0,0,0.073555457,0,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-20-23-00-00,and you are worth like a kilo with the right,10,,[],0.292857143,0.317857143
17519,0.079112409,0.019408044,0.023226483,0.010707892,0.062686144,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-20-23-00-00,because one of the cows that get culled,8,,[],0,0
17521,0.095523792,0.134861007,0.122865697,0,0.062364523,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-20-23-00-00,why did i agree to do midnight tonight,8,,[],0,0
17523,0.185647676,0.042683376,0.030115444,0.003024926,0.116588631,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-20-23-00-00,thats because bulls are useless,5,,[],-0.5,0.2
17525,0.002011382,0.001912819,0.013076157,0.039761107,0.003449346,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-20-23-00-00,sounds like the dream,4,,[],0,0
17527,0.02996831,0.017549847,0.05439105,0.028542091,0.037133538,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-21-14-00-00,old couples are dancing and there s some line dancing,10,,[],0.1,0.2
17529,0.000884469,0.001105587,0.016425245,0.168267613,0.002708688,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-21-14-00-00,it s all the old people and it s the most adorable,12,,[],0.366666667,0.566666667
17531,0.002628159,0.000212801,0.006904033,0.062027762,0.006281863,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-21-14-00-00,i m making their lunch they love me,8,,[],0.5,0.6
17533,0.001342636,0.001678295,0.0248827,0.13054918,0.004111823,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-21-14-00-00,it s the most adorable thing,6,,[],0.5,0.75
17535,0.000645513,0.003564355,0.002834645,0.142157381,0,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-21-14-00-00,they re sweethearts,3,,[],0,0
17537,0.014427819,0.016613091,0.004390176,0.02200249,0.026558478,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-22-15-00-00,he s away tomorrow night until next,7,,[],0,0
17539,0.034710057,0.033446615,0.056345204,0.013765182,0.018386594,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-22-15-00-00,can you come in tomorrow,5,,[],0,0
17541,0.061005125,0.003145172,0.013669103,0.232202138,0.072042062,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-22-19-00-00,marise minister for women did amazing things for domestic violence in wa very smart passionate lady with a long history of doing good work we had a meeting her assistant followed up with us all,35,,[],0.246428571,0.614285714
17543,0.236695049,0.049639863,0.067074448,0.003000614,0.1928684,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-22-19-00-00,they conveniently forget she s also minister for foreign affairs and acting minister for defense our appointment was booked months ago because she s that busy she t seen her husband since,32,,[],-0.008333333,0.141666667
17545,0.065805682,0.237545069,0.081833336,0,0.04904419,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-22-19-00-00,there s genuinely good people down there but it s so hard for them to get anywhere,17,,[],0.084259259,0.476851852
17547,0.033638289,0.02727895,0.060353388,0.019234729,0.032641255,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-22-19-00-00,and the eggs are in different baskets in case i make a bad investment,14,,[],-0.35,0.633333333
17549,0.093224639,0.018957099,0.02972875,0.108600036,0.089394771,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-22-19-00-00,thank you for your ongoing tax contributions the guide said,10,,[],0,0
17551,0.017646591,0.002877597,0.021675529,0.033135075,0.020130972,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-22-19-00-00,buy something going up and wait for a increase then sell,11,,[],0,0
17553,0.030951625,0.033855445,0.068317262,0.04073582,0.024408407,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-22-19-00-00,just got to be close enough to know what should go up,12,,[],0,0.5
17555,0.146787367,0.021816817,0.038296836,0.019470872,0.098636732,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-22-19-00-00,s going alright considering how much we hate them,9,,[],-0.8,0.9
17557,0.041414493,0.005687486,0.003060065,0.003744589,0.026878854,ex608kmbvyxb6,poor10149,Keyboard,2021-03-16-21-18-19,2021-03-22-19-00-00,she s getting for not going to the march last,10,,[],0,0.066666667
